"dataset_id","domain","family_hint","empirical_profile","specialist_id","specialist_family","mode","n_condition_rows","n_profile_rows","n_countable_primary_wins","n_uncapped_primary_strong_wins","dataset_saturated","dataset_stop_reason","any_primary_strong_win","best_condition_id","best_benchmark_joint","best_gain_mean","best_gain_q95","best_ci_low","best_ci_high","dataset_level_p_one_sided","dataset_level_q_value_bh","dataset_level_fdr_pass_primary","dataset_level_fdr_pass_secondary","best_evidence_layer","best_ci_layer","best_final_evidence_label"
"RD_psych_bfi_auto","rdatasets_psych","empirical_public","weibull_like","TAX-Q1R012","weibull","original_regime",6,6,0,0,FALSE,"",FALSE,6,"huber_k1.345",-2.31175256922928,-2.9922379735965,-3.11792079832995,-2.89244969479631,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_psych_bfi_auto","rdatasets_psych","empirical_public","weibull_like","TAX-Q1R018","weibull","locked_unseen_similar",3,3,2,2,FALSE,"",TRUE,3,"huber_k1.345",0.164435424624664,0.267896999593233,0.202720471450089,0.358711233178105,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"RD_psych_bfi_auto","rdatasets_psych","empirical_public","weibull_like","TAX-Q1R018","weibull","original_regime",3,3,0,0,FALSE,"",FALSE,2,"huber_k1.345",-1.89473612079278,-2.44564559092194,-2.61135533146733,-2.29095137366666,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_psych_bfi_auto","rdatasets_psych","empirical_public","weibull_like","TAX-Q1R019","weibull","original_regime",16,16,8,8,TRUE,"",TRUE,2,"huber_k1.345",5.09934798519858,7.55825491648463,7.25368056180583,7.96312446368618,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"UCI_abalone_whole_weight__depth_body_10_90","biological_positive","lognormal","lognormal_like","TAX-Q1R008","lognormal","locked_unseen_similar",3,3,0,0,FALSE,"",FALSE,3,"huber_k1.345",-7.69063649082369e-05,-0.000286898279075204,-0.000354284961434532,-0.000200448953455187,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"UCI_abalone_whole_weight__depth_body_10_90","biological_positive","lognormal","lognormal_like","TAX-Q1R008","lognormal","original_regime",6,6,0,0,FALSE,"",FALSE,6,"huber_k1.345",-7.9413982626374e-05,-0.000264851756546927,-0.000344388039136252,-0.000206323087004972,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"UCI_abalone_whole_weight__depth_body_10_90","biological_positive","lognormal","lognormal_like","TAX-Q1R009","lognormal","locked_unseen_similar",3,3,0,0,FALSE,"",FALSE,3,"huber_k1.345",-4.75304008791905e-05,-0.00019274736297403,-0.000257621415300554,-0.000121679781862828,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"UCI_abalone_whole_weight__depth_body_10_90","biological_positive","lognormal","lognormal_like","TAX-Q1R009","lognormal","original_regime",36,36,0,0,FALSE,"",FALSE,33,"huber_k1.345",-4.10153255499726e-05,-0.000141085015346539,-0.000178044617856789,-7.87680303038137e-05,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"UCI_abalone_whole_weight__depth_bootstrap_full","biological_positive","lognormal","lognormal_like","TAX-Q1R008","lognormal","locked_unseen_similar",3,3,0,0,FALSE,"",TRUE,2,"huber_k1.345",0.0144358449940832,0.0145208467739431,0.0136860498072897,0.0155411450977616,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"UCI_abalone_whole_weight__depth_bootstrap_full","biological_positive","lognormal","lognormal_like","TAX-Q1R008","lognormal","original_regime",6,6,0,0,FALSE,"",TRUE,2,"huber_k1.345",0.0310915617759807,0.0290624502549072,0.02737682248982,0.030107831702131,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"UCI_abalone_whole_weight__depth_bootstrap_full","biological_positive","lognormal","lognormal_like","TAX-Q1R009","lognormal","locked_unseen_similar",3,3,0,0,FALSE,"",TRUE,1,"huber_k1.345",0.000982793105775968,0.00162528742010944,0.00133541575891856,0.0021507585151602,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"UCI_abalone_whole_weight__depth_bootstrap_full","biological_positive","lognormal","lognormal_like","TAX-Q1R009","lognormal","original_regime",36,36,0,0,FALSE,"",TRUE,2,"huber_k1.345",0.00994183227238632,0.0109484574589579,0.0100136174109301,0.0116329133154614,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"UCI_abalone_whole_weight__depth_upper_tail_enriched","biological_positive","lognormal","lognormal_like","TAX-Q1R008","lognormal","locked_unseen_similar",3,3,0,0,FALSE,"",TRUE,1,"huber_k1.345",0.0137397011223677,0.0150205687789336,0.0135446250658544,0.016323886990275,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"UCI_abalone_whole_weight__depth_upper_tail_enriched","biological_positive","lognormal","lognormal_like","TAX-Q1R008","lognormal","original_regime",6,6,0,0,FALSE,"",TRUE,1,"huber_k1.345",0.0258058332866573,0.0262583825675192,0.0246481799631514,0.0274288104479491,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"UCI_abalone_whole_weight__depth_upper_tail_enriched","biological_positive","lognormal","lognormal_like","TAX-Q1R009","lognormal","locked_unseen_similar",3,3,0,0,FALSE,"",FALSE,3,"huber_k1.345",-0.00010345351282416,-0.000283325784105692,-0.000423996047526841,-7.34511468948142e-05,0.998,1,FALSE,FALSE,"no_win","descriptive","eligible / in_regime / primary_preregistered / no_win / descriptive"
"UCI_abalone_whole_weight__depth_upper_tail_enriched","biological_positive","lognormal","lognormal_like","TAX-Q1R009","lognormal","original_regime",36,36,0,0,FALSE,"",TRUE,2,"huber_k1.345",0.00991714363865009,0.0103489787199022,0.00873436692946819,0.0108716893422583,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"UCI_abalone_whole_weight","biological_positive","lognormal","lognormal_like","TAX-Q1R008","lognormal","locked_unseen_similar",3,3,3,3,FALSE,"",TRUE,1,"huber_k1.345",0.0156603885768315,0.0180271700653285,0.0161272547429321,0.0188921662814029,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"UCI_abalone_whole_weight","biological_positive","lognormal","lognormal_like","TAX-Q1R008","lognormal","original_regime",6,6,6,6,FALSE,"",TRUE,1,"huber_k1.345",0.0351583696469227,0.0326460327731496,0.031967964075464,0.0347719319147673,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"UCI_abalone_whole_weight","biological_positive","lognormal","lognormal_like","TAX-Q1R009","lognormal","original_regime",1,1,1,1,TRUE,"",TRUE,1,"huber_k1.345",0.00367584999416987,0.00529346156324922,0.00409993517113283,0.00592106691640282,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"UCI_auto_horsepower","engineering_positive","lognormal","lognormal_like","TAX-Q1R008","lognormal","locked_unseen_similar",3,3,0,0,FALSE,"",FALSE,1,"huber_k1.345",-10.9581547242938,-20.2730840890807,-22.144146499169,-18.3909164529281,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"UCI_auto_horsepower","engineering_positive","lognormal","lognormal_like","TAX-Q1R008","lognormal","original_regime",6,6,0,0,FALSE,"",FALSE,2,"huber_k1.345",-11.2262304282506,-20.7991469280777,-22.1353620288592,-18.4353115027429,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"UCI_auto_horsepower","engineering_positive","lognormal","lognormal_like","TAX-Q1R009","lognormal","locked_unseen_similar",3,3,0,0,FALSE,"",FALSE,2,"huber_k1.345",-22.0686133420786,-22.2846124014181,-22.294936250112,-22.2652020523244,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"UCI_auto_horsepower","engineering_positive","lognormal","lognormal_like","TAX-Q1R009","lognormal","original_regime",36,36,0,0,FALSE,"",FALSE,4,"huber_k1.345",-7.04470360706621,-15.0001381480332,-15.8063716872746,-13.8768331084604,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"UCI_auto_mpg","engineering_efficiency","normal","normal_like","TAX-Q1R010","normal","locked_unseen_similar",3,3,0,0,FALSE,"",FALSE,2,"mean",-0.11194325590222,-0.128836666769935,-0.129075034857652,-0.128333485089672,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"UCI_auto_mpg","engineering_efficiency","normal","normal_like","TAX-Q1R010","normal","original_regime",36,36,0,0,FALSE,"",FALSE,26,"mean",-0.110492951653487,-0.128012857066602,-0.12887373187263,-0.12747647566941,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"UCI_auto_mpg","engineering_efficiency","normal","normal_like","TAX-Q1R016","normal","locked_unseen_similar",2,2,0,0,FALSE,"",FALSE,2,"mean",-0.0424267995165195,-0.0419182513844505,-0.0419480303774401,-0.0418831560281711,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"UCI_auto_mpg","engineering_efficiency","normal","normal_like","TAX-Q1R016","normal","original_regime",2,2,0,0,FALSE,"",FALSE,2,"mean",-0.0293933527151501,-0.0404177917559061,-0.0412804497526679,-0.0397400484540058,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"UCI_auto_mpg","engineering_efficiency","normal","normal_like","TAX-Q1R017","normal","locked_unseen_similar",2,2,0,0,FALSE,"",FALSE,2,"mean",-0.0666747726578384,-0.0698484475951474,-0.0700683421700681,-0.0692897558019655,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"UCI_auto_mpg","engineering_efficiency","normal","normal_like","TAX-Q1R017","normal","original_regime",2,2,0,0,FALSE,"",FALSE,2,"mean",-0.0520102105731797,-0.068918657401238,-0.0698243507142519,-0.0667227469856436,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"UCI_auto_mpg","engineering_efficiency","normal","normal_like","TAX-Q1R023","normal","locked_unseen_similar",3,3,0,0,FALSE,"",FALSE,2,"mean",-0.0889078318055349,-0.107117106946087,-0.107665157002118,-0.105819644073236,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"UCI_auto_mpg","engineering_efficiency","normal","normal_like","TAX-Q1R023","normal","original_regime",6,6,0,0,FALSE,"",FALSE,6,"mean",-0.0897963892286792,-0.10712725839515,-0.107515340923043,-0.105850349951748,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"UCI_auto_mpg","engineering_efficiency","normal","normal_like","TAX-Q1R024","normal","locked_unseen_similar",2,2,0,0,FALSE,"",FALSE,2,"mean",-0.0952738274753072,-0.0973339431571657,-0.0977609969006053,-0.0969054286551647,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"UCI_auto_mpg","engineering_efficiency","normal","normal_like","TAX-Q1R024","normal","original_regime",2,2,0,0,FALSE,"",FALSE,2,"mean",-0.0791543117788747,-0.0977441039354202,-0.0984435368267954,-0.0966663074515492,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"UCI_auto_mpg","engineering_efficiency","normal","normal_like","TAX-Q1R025","normal","locked_unseen_similar",3,3,0,0,FALSE,"",FALSE,2,"mean",-0.0882650021681971,-0.105830077317618,-0.106382503474683,-0.105535531190608,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"UCI_auto_mpg","engineering_efficiency","normal","normal_like","TAX-Q1R025","normal","original_regime",6,6,0,0,FALSE,"",FALSE,3,"mean",-0.0879241449268647,-0.105787175195239,-0.105832349839331,-0.105004400215619,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"UCI_bike_hour_casual__depth_body_10_90","mobility_demand","lognormal","lognormal_like","TAX-Q1R008","lognormal","locked_unseen_similar",3,3,0,0,FALSE,"",FALSE,3,"huber_k1.345",0.312017615951973,-0.0856081745728936,-0.523880087063322,0.453697733156832,0.586,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"UCI_bike_hour_casual__depth_body_10_90","mobility_demand","lognormal","lognormal_like","TAX-Q1R008","lognormal","original_regime",6,6,0,0,FALSE,"",TRUE,1,"huber_k1.345",43.8865281059863,49.4023373487395,48.0557737571009,51.1832191870118,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"UCI_bike_hour_casual__depth_body_10_90","mobility_demand","lognormal","lognormal_like","TAX-Q1R009","lognormal","locked_unseen_similar",3,3,0,0,FALSE,"",FALSE,3,"huber_k1.345",-15.5493396970205,-19.2807486182994,-19.7423986104007,-18.2613173243252,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"UCI_bike_hour_casual__depth_body_10_90","mobility_demand","lognormal","lognormal_like","TAX-Q1R009","lognormal","original_regime",36,36,0,0,FALSE,"",TRUE,28,"huber_k1.345",2.41711978706088,4.27867523744188,3.80067347566501,4.74214727030138,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"UCI_bike_hour_casual__depth_bootstrap_full","mobility_demand","lognormal","lognormal_like","TAX-Q1R008","lognormal","locked_unseen_similar",3,3,0,0,FALSE,"",FALSE,3,"huber_k1.345",-85.3140163862118,-100.025516816798,-103.54008924626,-96.6484803973697,1,1,FALSE,FALSE,"no_win","descriptive","eligible / in_regime / primary_preregistered / no_win / descriptive"
"UCI_bike_hour_casual__depth_bootstrap_full","mobility_demand","lognormal","lognormal_like","TAX-Q1R008","lognormal","original_regime",6,6,0,0,FALSE,"",TRUE,5,"huber_k1.345",1.88755899190987,2.14952096867259,0.858051619031199,3.41684475410585,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"UCI_bike_hour_casual__depth_bootstrap_full","mobility_demand","lognormal","lognormal_like","TAX-Q1R009","lognormal","locked_unseen_similar",3,3,0,0,FALSE,"",FALSE,3,"huber_k1.345",-79.5793636665026,-85.7049617642901,-89.0897073205961,-81.7480722007145,1,1,FALSE,FALSE,"no_win","descriptive","eligible / in_regime / primary_preregistered / no_win / descriptive"
"UCI_bike_hour_casual__depth_bootstrap_full","mobility_demand","lognormal","lognormal_like","TAX-Q1R009","lognormal","original_regime",36,36,0,0,FALSE,"",FALSE,28,"huber_k1.345",-73.2916042676316,-87.2814431896515,-89.5217116497484,-84.2158625195625,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"UCI_bike_hour_casual__depth_upper_tail_enriched","mobility_demand","lognormal","lognormal_like","TAX-Q1R008","lognormal","locked_unseen_similar",3,3,0,0,FALSE,"",TRUE,3,"huber_k1.345",10.0101574997672,13.0905684929373,10.2030295468918,15.8303171321854,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"UCI_bike_hour_casual__depth_upper_tail_enriched","mobility_demand","lognormal","lognormal_like","TAX-Q1R008","lognormal","original_regime",6,6,0,0,FALSE,"",TRUE,3,"huber_k1.345",261.583707171079,300.669784971841,292.910580127149,308.417668920342,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"UCI_bike_hour_casual__depth_upper_tail_enriched","mobility_demand","lognormal","lognormal_like","TAX-Q1R009","lognormal","locked_unseen_similar",3,3,0,0,FALSE,"",FALSE,3,"huber_k1.345",-75.5748702617537,-93.8754545838432,-96.1701810017621,-90.0542396314592,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"UCI_bike_hour_casual__depth_upper_tail_enriched","mobility_demand","lognormal","lognormal_like","TAX-Q1R009","lognormal","original_regime",36,36,0,0,FALSE,"",TRUE,14,"huber_k1.345",13.6381089555939,28.4125124584082,23.7844183884343,31.1172410574234,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"UCI_bike_hour_casual","mobility_demand","lognormal","lognormal_like","TAX-Q1R008","lognormal","locked_unseen_similar",3,3,0,0,FALSE,"",FALSE,3,"huber_k1.345",-81.7087827515365,-99.2475029219011,-101.395343680698,-95.1349893464427,1,1,FALSE,FALSE,"no_win","descriptive","eligible / in_regime / primary_preregistered / no_win / descriptive"
"UCI_bike_hour_casual","mobility_demand","lognormal","lognormal_like","TAX-Q1R008","lognormal","original_regime",6,6,6,6,FALSE,"",TRUE,1,"huber_k1.345",17.6029765210387,28.6636769828587,26.2477897520304,31.379470375714,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"UCI_bike_hour_casual","mobility_demand","lognormal","lognormal_like","TAX-Q1R009","lognormal","locked_unseen_similar",3,3,0,0,FALSE,"",FALSE,3,"huber_k1.345",-79.979751876212,-90.1377724155199,-92.9131371362424,-85.2915925496593,1,1,FALSE,FALSE,"no_win","descriptive","eligible / in_regime / primary_preregistered / no_win / descriptive"
"UCI_bike_hour_casual","mobility_demand","lognormal","lognormal_like","TAX-Q1R009","lognormal","original_regime",36,36,0,0,FALSE,"",FALSE,30,"huber_k1.345",-69.3200331457162,-83.4639852561875,-85.9636414712295,-81.9751995191676,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"UCI_bike_hour_count__depth_body_10_90","mobility_demand","lognormal","lognormal_like","TAX-Q1R008","lognormal","locked_unseen_similar",3,3,0,0,FALSE,"",TRUE,3,"huber_k1.345",1215.25293638715,1233.06046108742,1215.61449836909,1264.61737592491,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"UCI_bike_hour_count__depth_body_10_90","mobility_demand","lognormal","lognormal_like","TAX-Q1R008","lognormal","original_regime",6,6,0,0,FALSE,"",TRUE,6,"huber_k1.345",1452.09719724616,1375.89371206274,1334.50154059572,1407.00735050536,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"UCI_bike_hour_count__depth_body_10_90","mobility_demand","lognormal","lognormal_like","TAX-Q1R009","lognormal","locked_unseen_similar",3,3,0,0,FALSE,"",TRUE,1,"huber_k1.345",223.080482494308,403.221953625654,369.655799855361,428.631213498468,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"UCI_bike_hour_count__depth_body_10_90","mobility_demand","lognormal","lognormal_like","TAX-Q1R009","lognormal","original_regime",36,36,0,0,FALSE,"",TRUE,30,"huber_k1.345",741.585978267163,723.897316539301,697.963981960177,740.437042270286,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"UCI_bike_hour_count__depth_bootstrap_full","mobility_demand","lognormal","lognormal_like","TAX-Q1R008","lognormal","locked_unseen_similar",3,3,0,0,FALSE,"",TRUE,1,"huber_k1.345",1324.33453290418,1951.95086441516,1847.80958145263,2021.28111287724,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"UCI_bike_hour_count__depth_bootstrap_full","mobility_demand","lognormal","lognormal_like","TAX-Q1R008","lognormal","original_regime",6,6,0,0,FALSE,"",TRUE,5,"huber_k1.345",4682.18252291314,4885.76349428187,4779.44951053438,4929.38758136172,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"UCI_bike_hour_count__depth_bootstrap_full","mobility_demand","lognormal","lognormal_like","TAX-Q1R009","lognormal","locked_unseen_similar",3,3,0,0,FALSE,"",FALSE,3,"huber_k1.345",-399.94621737734,-598.262692196835,-623.212768700729,-575.570416724708,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"UCI_bike_hour_count__depth_bootstrap_full","mobility_demand","lognormal","lognormal_like","TAX-Q1R009","lognormal","original_regime",36,36,0,0,FALSE,"",TRUE,10,"huber_k1.345",1018.13992926626,1370.93378203921,1312.72676110204,1412.80263338228,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"UCI_bike_hour_count__depth_upper_tail_enriched","mobility_demand","lognormal","lognormal_like","TAX-Q1R008","lognormal","locked_unseen_similar",3,3,0,0,FALSE,"",TRUE,1,"huber_k1.345",3592.48910339469,4013.70517356539,3931.63680320428,4276.07793122537,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"UCI_bike_hour_count__depth_upper_tail_enriched","mobility_demand","lognormal","lognormal_like","TAX-Q1R008","lognormal","original_regime",6,6,0,0,FALSE,"",TRUE,6,"huber_k1.345",7422.94639762891,7421.02780945269,7273.65364787284,7491.90159023641,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"UCI_bike_hour_count__depth_upper_tail_enriched","mobility_demand","lognormal","lognormal_like","TAX-Q1R009","lognormal","locked_unseen_similar",3,3,0,0,FALSE,"",TRUE,2,"huber_k1.345",210.943164563251,528.907816825488,477.067705932198,554.026088037534,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"UCI_bike_hour_count__depth_upper_tail_enriched","mobility_demand","lognormal","lognormal_like","TAX-Q1R009","lognormal","original_regime",36,36,0,0,FALSE,"",TRUE,10,"huber_k1.345",2622.87421693848,2940.62986666739,2791.79988885449,3033.11002611284,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"UCI_bike_hour_count","mobility_demand","lognormal","lognormal_like","TAX-Q1R008","lognormal","locked_unseen_similar",3,3,3,3,FALSE,"",TRUE,1,"huber_k1.345",1323.61963115132,1827.26806244644,1746.81382250139,1910.39488767334,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"UCI_bike_hour_count","mobility_demand","lognormal","lognormal_like","TAX-Q1R008","lognormal","original_regime",6,6,6,6,FALSE,"",TRUE,3,"huber_k1.345",4660.47974191264,4888.7112520839,4771.69892706106,4973.67219748158,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"UCI_bike_hour_count","mobility_demand","lognormal","lognormal_like","TAX-Q1R009","lognormal","original_regime",1,1,1,1,TRUE,"",TRUE,1,"huber_k1.345",110.655116824185,261.858929235747,183.792386229012,326.792474864484,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"UCI_bike_hour_registered__depth_body_10_90","mobility_demand","lognormal","lognormal_like","TAX-Q1R008","lognormal","locked_unseen_similar",3,3,0,0,FALSE,"",TRUE,3,"huber_k1.345",723.206056452021,753.238580001464,729.737587357453,767.866170344429,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"UCI_bike_hour_registered__depth_body_10_90","mobility_demand","lognormal","lognormal_like","TAX-Q1R008","lognormal","original_regime",6,6,0,0,FALSE,"",TRUE,6,"huber_k1.345",913.525761341778,583.189179322964,535.171735013637,763.493442538357,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"UCI_bike_hour_registered__depth_body_10_90","mobility_demand","lognormal","lognormal_like","TAX-Q1R009","lognormal","locked_unseen_similar",3,3,0,0,FALSE,"",TRUE,2,"huber_k1.345",113.711536122932,190.636954006749,176.713967215032,203.019040715338,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"UCI_bike_hour_registered__depth_body_10_90","mobility_demand","lognormal","lognormal_like","TAX-Q1R009","lognormal","original_regime",36,36,0,0,FALSE,"",TRUE,30,"huber_k1.345",464.558196619431,462.499875165419,445.357207996029,472.406590868244,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"UCI_bike_hour_registered__depth_bootstrap_full","mobility_demand","lognormal","lognormal_like","TAX-Q1R008","lognormal","locked_unseen_similar",3,3,0,0,FALSE,"",TRUE,1,"huber_k1.345",738.937859656693,1012.92740978549,966.792010093158,1043.64510665454,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"UCI_bike_hour_registered__depth_bootstrap_full","mobility_demand","lognormal","lognormal_like","TAX-Q1R008","lognormal","original_regime",6,6,0,0,FALSE,"",TRUE,1,"huber_k1.345",3063.06493653765,3301.05887359199,3196.96041854624,3415.32981389554,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"UCI_bike_hour_registered__depth_bootstrap_full","mobility_demand","lognormal","lognormal_like","TAX-Q1R009","lognormal","locked_unseen_similar",3,3,0,0,FALSE,"",FALSE,3,"huber_k1.345",-259.783194264122,-385.551216780072,-413.119071332078,-358.546984764338,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"UCI_bike_hour_registered__depth_bootstrap_full","mobility_demand","lognormal","lognormal_like","TAX-Q1R009","lognormal","original_regime",36,36,0,0,FALSE,"",TRUE,10,"huber_k1.345",602.923410092093,811.399461554016,783.182827087597,845.04082911873,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
